OrderID,CustomerID,ProductID,OrderDate,Quantity,Discount,Sales,Profit
500,8,93,2022-05-23,3,0.29,922.91,56.7
501,46,75,2024-07-29,4,0.07,5418.89,1523.46
502,106,49,2023-01-23,5,0.15,3970.73,767.3
503,196,43,2024-05-19,3,0.07,5532.07,874.02
504,58,70,2023-09-12,4,0.25,3270.42,226.55
505,23,14,2023-03-13,2,0.09,618.11,31.3
506,162,85,2023-09-04,4,0.26,2755.14,586.9
507,39,5,2022-10-17,5,0.29,3681.63,933.11
508,112,63,2023-11-13,4,0.09,4068.72,218.84
509,155,7,2024-01-02,4,0.02,7469.8,478.89
510,9,64,2024-08-13,1,0.15,533.17,118.47
511,39,25,2023-11-28,3,0.17,1275.28,300.44
512,62,60,2022-06-25,4,0.14,3230.5,867.21
513,34,55,2023-04-20,1,0.22,1279.52,212.82
514,162,20,2022-03-30,5,0.21,5471.82,1325.83
515,120,1,2024-10-13,3,0.2,263.52,17.87
516,186,81,2024-06-11,1,0.28,263.71,76.31
517,175,3,2024-11-29,4,0.22,4686.15,925.81
518,24,60,2022-03-18,3,0.14,2422.88,646.86
519,38,31,2024-03-02,5,0.1,5995.58,1340.39
520,92,38,2024-03-02,3,0.08,585.53,157.24
521,2,67,2022-03-01,1,0.17,397.11,22.71
522,68,38,2022-06-02,5,0.08,975.89,73.44
523,22,88,2024-12-17,1,0.2,928.55,117.67
524,166,4,2023-08-27,1,0.17,1466.43,393.06
525,132,76,2023-04-23,2,0.06,491.94,128.71
526,110,61,2023-03-07,5,0.26,2801.86,300.89
527,90,50,2022-06-19,2,0.03,1203.21,189.04
528,195,73,2023-09-20,3,0.06,3326.27,574.65
529,112,33,2024-09-15,2,0.17,935.11,159.85
530,147,38,2023-02-26,5,0.22,827.38,117.65
531,132,69,2022-04-30,3,0.1,3368.3,589.3
532,57,73,2022-09-02,4,0.17,3916.04,1168.68
533,98,57,2024-05-21,5,0.16,3438.12,812.66
534,7,5,2023-07-11,4,0.24,3152.72,531.09
535,3,68,2022-11-02,5,0.24,4236.92,464.15
536,38,50,2022-02-15,2,0.14,1066.76,285.93
537,13,24,2024-07-18,3,0.04,5055.64,392.69
538,25,58,2024-08-02,2,0.29,515.2,43.22
539,115,17,2022-02-27,3,0.11,4269.65,528.87
540,138,56,2023-08-14,5,0.26,6715.72,1364.83
541,196,75,2022-12-29,4,0.18,4777.94,798.8
542,129,6,2022-08-05,4,0.22,119.78,21.12
543,114,75,2023-11-17,2,0.15,2476.37,478.0
544,26,70,2024-07-22,2,0.24,1657.01,215.11
545,130,64,2022-05-13,1,0.02,614.71,160.44
546,67,80,2022-03-08,4,0.21,3652.68,1037.74
547,170,52,2023-04-16,4,0.09,6892.78,767.21
548,124,87,2023-04-14,4,0.28,2689.89,394.9
549,4,12,2023-07-03,5,0.14,5202.05,553.21
550,47,13,2023-01-28,3,0.09,3206.06,768.49
551,41,51,2024-11-06,4,0.09,618.58,179.93
552,184,34,2024-01-24,2,0.05,308.83,28.25
553,74,76,2022-11-05,5,0.2,1046.68,300.91
554,155,21,2023-09-18,5,0.17,4364.68,484.73
555,50,43,2022-03-01,3,0.13,5175.16,1444.92
556,4,13,2022-09-05,5,0.01,5813.18,518.91
557,17,98,2023-09-30,5,0.19,4090.62,775.9
558,129,65,2024-06-02,3,0.2,780.46,114.62
559,9,71,2022-04-02,4,0.05,5387.3,967.14
560,42,33,2023-10-13,2,0.21,890.05,228.06
561,186,82,2023-11-21,4,0.09,2605.84,468.89
562,96,67,2022-04-28,1,0.0,478.45,129.87
563,128,44,2023-03-14,1,0.11,1086.19,241.32
564,87,8,2022-03-02,4,0.26,700.99,91.54
565,139,69,2024-06-20,5,0.16,5239.58,1172.24
566,31,27,2022-11-21,4,0.21,1689.18,225.56
567,13,72,2022-10-02,2,0.05,3101.77,814.24
568,133,41,2023-04-14,5,0.27,4814.46,1401.25
569,32,11,2022-03-25,4,0.22,2102.04,362.58
570,154,15,2024-02-15,1,0.24,622.16,47.86
571,74,81,2024-12-18,2,0.01,725.21,164.4
572,198,42,2022-11-30,5,0.19,3970.94,492.12
573,132,41,2024-03-27,3,0.26,2928.25,574.62
574,13,73,2023-04-14,4,0.15,4010.4,1038.56
575,51,26,2022-05-11,2,0.08,3296.05,400.83
576,138,44,2024-02-16,3,0.18,3002.28,162.1
577,182,11,2022-11-26,1,0.03,653.52,96.06
578,159,46,2024-05-23,5,0.16,5939.98,949.48
579,182,44,2024-09-30,4,0.19,3954.23,515.63
580,130,42,2024-09-28,4,0.22,3059.1,786.29
581,165,88,2023-05-25,4,0.22,3621.35,599.56
582,72,11,2024-10-27,5,0.25,2526.49,713.84
583,32,57,2024-07-17,2,0.17,1358.88,181.9
584,189,11,2024-03-09,5,0.0,3368.65,447.5
585,137,1,2022-06-26,2,0.18,180.07,42.45
586,160,85,2024-05-19,4,0.2,2978.53,872.45
587,49,54,2024-09-02,4,0.29,5594.49,317.4
588,155,78,2024-10-30,5,0.25,3098.59,492.09
589,185,57,2024-11-01,2,0.27,1195.16,243.31
590,3,74,2022-11-05,2,0.23,2063.35,338.3
591,151,57,2024-10-19,3,0.13,2136.55,518.76
592,166,88,2022-05-11,3,0.25,2611.55,237.97
593,23,61,2024-10-21,5,0.07,3521.26,451.73
594,10,85,2022-10-29,4,0.1,3350.84,891.09
595,100,97,2022-12-15,4,0.11,4872.29,719.25
596,108,28,2024-10-05,5,0.06,4631.47,779.18
597,137,94,2024-08-29,4,0.2,1519.42,360.9
598,158,27,2023-11-16,4,0.14,1838.85,159.58
599,43,84,2024-10-22,1,0.24,337.15,29.62
600,190,31,2023-07-03,4,0.06,5009.64,944.08
601,154,48,2023-03-17,3,0.23,1328.5,382.98
602,196,45,2022-01-08,4,0.12,6753.75,845.37
603,175,81,2022-06-17,2,0.18,600.68,153.24
604,30,79,2022-05-18,5,0.06,8429.12,1891.18
605,57,80,2023-11-19,2,0.27,1687.63,310.0
606,43,76,2024-09-29,2,0.27,382.04,35.89
607,171,98,2024-11-25,4,0.15,3434.1,724.28
608,22,13,2023-07-14,5,0.21,4638.8,501.64
609,186,95,2022-08-04,5,0.08,2169.59,185.55
610,15,33,2024-12-13,2,0.05,1070.31,86.37
611,18,60,2022-05-12,1,0.23,723.11,43.93
612,5,98,2022-01-18,2,0.09,1838.25,131.98
613,133,54,2023-05-14,1,0.3,1378.92,175.85
614,39,25,2023-12-13,3,0.16,1290.64,166.78
615,169,77,2024-01-09,2,0.2,2226.72,629.29
616,197,44,2024-12-01,1,0.25,915.33,245.72
617,94,78,2022-02-19,5,0.22,3222.53,166.76
618,190,20,2022-01-20,2,0.26,2050.2,324.78
619,184,100,2023-01-21,1,0.24,1192.94,235.41
620,149,43,2023-01-04,3,0.0,5948.46,545.41
621,151,66,2022-01-13,3,0.22,4183.97,1219.42
622,9,15,2022-05-02,3,0.19,1989.27,497.09
623,107,60,2022-03-21,3,0.14,2422.88,361.65
624,2,85,2022-09-06,1,0.1,837.71,102.25
625,62,5,2024-10-31,5,0.25,3889.05,530.45
626,22,38,2024-08-06,2,0.05,403.08,34.61
627,169,12,2024-09-20,4,0.03,4693.95,1398.72
628,27,80,2023-06-13,2,0.03,2242.47,422.52
629,5,44,2022-02-26,2,0.21,1928.3,220.95
630,149,66,2024-06-16,3,0.02,5256.78,387.25
631,40,96,2022-01-23,5,0.15,737.54,95.49
632,124,38,2022-01-10,2,0.28,305.5,48.08
633,194,76,2023-05-15,4,0.09,952.48,111.13
634,79,56,2023-08-14,2,0.15,3085.6,221.19
635,148,11,2022-04-30,1,0.14,579.41,59.34
636,188,41,2023-01-18,2,0.15,2242.35,549.65
637,49,86,2024-02-19,3,0.02,3138.04,194.68
638,122,11,2023-12-22,5,0.11,2998.1,643.85
639,52,7,2023-08-31,4,0.24,5792.9,1170.14
640,35,34,2024-05-11,1,0.11,144.66,27.51
641,16,65,2024-09-14,4,0.26,962.56,287.06
642,60,71,2022-08-27,4,0.24,4309.84,972.57
643,84,14,2024-03-23,4,0.08,1249.8,303.95
644,138,17,2024-06-25,1,0.1,1439.21,104.74
645,199,4,2022-12-22,5,0.28,6360.41,964.01
646,158,51,2024-10-03,1,0.25,127.46,14.49
647,55,71,2022-11-17,1,0.11,1261.76,243.12
648,145,41,2022-02-24,3,0.13,3442.67,455.52
649,109,83,2022-12-13,2,0.1,2106.65,470.93
650,56,80,2024-08-15,4,0.07,4299.99,1105.31
651,69,7,2023-11-18,2,0.27,2782.12,261.79
652,98,43,2022-08-23,1,0.05,1883.68,254.28
653,27,43,2024-10-09,2,0.2,3172.51,638.66
654,18,55,2024-02-09,2,0.14,2821.51,783.2
655,66,79,2022-12-13,1,0.1,1614.09,351.97
656,51,47,2024-05-11,3,0.22,2618.34,674.17
657,176,93,2024-10-22,5,0.06,2036.46,564.11
658,130,34,2023-06-07,4,0.15,552.64,134.47
659,100,73,2022-03-03,5,0.26,4364.26,225.26
660,109,9,2022-06-14,1,0.19,104.38,27.55
661,38,27,2023-07-19,3,0.05,1523.47,400.91
662,120,50,2023-11-30,3,0.08,1711.78,455.39
663,83,26,2024-10-04,1,0.22,1397.24,405.14
664,10,12,2023-01-05,5,0.01,5988.41,1665.65
665,47,98,2023-07-13,1,0.1,909.03,176.77
666,131,26,2023-09-19,1,0.13,1558.46,98.29
667,169,55,2024-02-28,4,0.11,5839.86,679.92
668,157,88,2024-05-21,3,0.15,2959.76,192.1
669,102,2,2024-10-11,2,0.29,741.38,60.74
670,25,99,2022-09-06,1,0.3,607.02,110.06
671,151,37,2022-08-27,5,0.14,5443.16,597.61
672,91,57,2024-05-15,1,0.06,769.48,191.87
673,97,53,2022-02-05,5,0.26,1129.87,72.7
674,17,28,2024-04-01,1,0.08,906.59,49.49
675,43,94,2023-10-16,1,0.05,451.08,40.76
676,31,97,2023-01-20,2,0.26,2025.56,596.29
677,182,39,2022-10-10,2,0.29,1933.03,252.91
678,86,13,2024-07-15,5,0.18,4814.96,1165.99
679,110,34,2023-12-19,2,0.12,286.07,58.88
680,23,45,2022-08-29,5,0.14,8250.32,583.11
681,36,72,2024-07-20,5,0.16,6856.54,1905.34
682,130,16,2023-09-26,5,0.15,7079.22,1521.42
683,163,67,2024-10-09,2,0.16,803.8,43.56
684,152,47,2023-07-09,4,0.18,3670.16,974.37
685,49,88,2024-12-01,5,0.09,5281.14,644.77
686,125,95,2023-12-13,4,0.04,1811.14,219.03
687,142,72,2022-10-24,2,0.25,2448.76,223.85
688,158,21,2022-10-24,2,0.05,1998.29,204.17
689,153,60,2023-04-18,2,0.07,1746.73,450.88
690,40,45,2023-09-22,2,0.21,3031.51,208.63
691,96,32,2024-07-28,2,0.09,3517.44,313.04
692,170,76,2022-10-11,5,0.25,981.26,165.21
693,173,16,2024-12-17,5,0.23,6412.94,561.69
694,169,100,2022-10-29,3,0.2,3767.18,669.92
695,43,5,2022-10-19,3,0.12,2737.89,785.76
696,110,30,2023-04-27,4,0.24,4260.89,490.74
697,103,24,2024-08-15,3,0.18,4318.36,564.34
698,121,45,2024-02-06,3,0.12,5065.32,829.55
699,183,96,2024-01-26,1,0.1,156.19,17.23
700,13,70,2024-03-27,1,0.16,915.72,73.19
701,134,62,2022-02-03,1,0.23,674.07,194.9
702,50,28,2023-12-10,5,0.26,3646.05,629.08
703,107,66,2024-11-11,2,0.13,3111.15,563.45
704,91,43,2022-07-22,2,0.23,3053.54,407.57
705,169,90,2022-04-24,5,0.08,7785.45,1100.41
706,41,8,2024-08-19,3,0.02,696.25,196.48
707,159,9,2022-12-20,2,0.23,198.46,54.47
708,154,54,2022-12-22,1,0.1,1772.9,208.99
709,101,15,2022-07-24,4,0.08,3012.56,744.59
710,123,87,2024-03-02,4,0.05,3549.16,610.74
711,21,28,2022-03-09,2,0.06,1852.59,214.85
712,45,64,2024-02-07,3,0.01,1862.96,139.08
713,52,40,2023-12-21,4,0.09,2218.73,328.92
714,85,83,2023-06-30,3,0.1,3159.97,652.95
715,194,87,2023-07-31,5,0.02,4576.55,586.37
716,172,40,2024-03-02,3,0.24,1389.75,103.03
717,167,99,2022-01-31,5,0.06,4075.7,478.48
718,109,53,2024-12-13,5,0.03,1481.04,95.52
719,131,67,2022-08-06,5,0.04,2296.56,394.71
720,29,1,2024-10-05,1,0.27,80.15,15.69
721,154,14,2022-10-10,4,0.15,1154.71,298.91
722,68,3,2023-08-12,5,0.27,5482.19,329.06
723,64,23,2023-09-18,3,0.29,3152.78,217.91
724,31,10,2023-07-10,4,0.03,281.96,67.88
725,134,83,2024-01-08,5,0.29,4154.78,712.27
726,177,41,2023-09-24,3,0.0,3957.09,770.67
727,196,29,2022-10-25,1,0.02,1329.55,167.62
728,127,21,2022-09-08,5,0.1,4732.78,1374.77
729,123,39,2022-01-20,5,0.03,6602.26,461.25
730,1,1,2024-01-28,4,0.06,412.85,27.81
731,114,84,2024-07-16,1,0.02,434.75,67.3
732,174,72,2024-05-17,4,0.19,5289.33,1013.12
733,45,23,2023-04-13,5,0.19,5994.73,1350.77
734,160,100,2024-02-11,1,0.02,1538.27,305.91
735,16,98,2023-06-28,1,0.24,767.62,58.45
736,192,33,2024-06-19,4,0.3,1577.3,332.92
737,115,86,2024-03-12,3,0.14,2753.79,432.6
738,83,70,2023-07-13,4,0.09,3968.11,280.41
739,116,37,2023-06-08,3,0.06,3569.7,477.35
740,59,74,2024-06-15,1,0.04,1286.25,281.49
741,102,57,2024-09-12,1,0.26,605.76,91.76
742,140,96,2024-12-18,3,0.17,432.11,81.99
743,161,41,2024-07-31,5,0.2,5276.12,1476.87
744,116,58,2023-12-21,1,0.03,351.94,46.65
745,165,97,2022-10-08,2,0.07,2545.63,179.34
746,164,30,2023-07-02,3,0.03,4078.69,1038.68
747,67,43,2023-01-15,1,0.27,1447.46,79.47
748,160,19,2024-10-09,2,0.29,1629.9,115.34
749,64,22,2024-05-23,1,0.21,373.98,91.72
750,188,15,2023-07-10,1,0.08,753.14,43.76
751,110,22,2024-06-29,5,0.13,2059.25,580.11
752,69,3,2024-08-06,3,0.29,3199.2,178.14
753,91,57,2024-05-14,5,0.29,2906.03,547.52
754,17,96,2022-04-06,5,0.12,763.58,73.18
755,124,82,2023-10-26,5,0.14,3078.33,173.16
756,148,99,2023-12-01,2,0.22,1352.79,69.86
757,57,88,2022-07-31,4,0.28,3342.79,978.54
758,124,79,2022-04-24,1,0.08,1649.96,164.25
759,72,7,2024-12-06,3,0.16,4802.01,895.61
760,12,52,2022-12-31,3,0.17,4715.11,440.8
761,120,18,2023-04-23,2,0.11,2196.79,189.8
762,19,17,2022-11-22,5,0.06,7515.86,1107.23
763,59,63,2023-08-21,3,0.24,2548.54,258.16
764,45,73,2022-01-25,4,0.2,3774.5,684.77
765,167,54,2024-10-12,1,0.12,1733.5,456.43
766,20,70,2022-05-07,1,0.06,1024.73,295.44
767,7,63,2022-10-04,5,0.08,5141.79,1380.29
768,134,32,2023-02-09,5,0.09,8793.6,2008.25
769,167,91,2023-01-23,2,0.18,740.77,163.35
770,9,77,2024-12-09,5,0.23,5358.04,571.58
771,117,22,2023-12-08,4,0.28,1363.36,360.13
772,42,19,2024-03-15,1,0.15,975.65,255.2
773,99,94,2024-10-16,1,0.2,379.86,41.15
774,163,68,2024-08-27,5,0.04,5351.9,303.4
775,134,41,2022-04-13,3,0.12,3482.24,442.42
776,178,56,2022-10-07,3,0.29,3866.08,410.2
777,108,10,2022-12-02,3,0.19,176.59,27.52
778,144,7,2022-08-23,1,0.11,1695.95,173.91
779,188,98,2023-09-19,4,0.03,3918.92,1057.56
780,184,51,2024-01-25,3,0.29,361.97,76.04
781,45,52,2022-03-22,1,0.01,1874.68,494.01
782,11,3,2022-05-30,2,0.24,2282.99,177.27
783,37,68,2022-09-04,1,0.24,847.38,210.83
784,103,97,2022-04-29,1,0.02,1341.25,234.55
785,11,83,2023-01-02,3,0.19,2843.97,314.63
786,189,24,2022-05-25,5,0.05,8338.29,1641.49
787,188,4,2024-10-10,2,0.05,3356.88,443.88
788,161,54,2024-08-08,5,0.22,7682.57,1987.45
789,192,39,2024-05-10,1,0.14,1170.71,293.49
790,19,40,2024-02-19,2,0.27,889.93,59.22
791,53,85,2024-10-30,1,0.28,670.17,176.1
792,40,92,2023-04-26,4,0.15,179.96,32.82
793,171,38,2024-04-28,2,0.02,415.81,97.38
794,148,12,2024-01-09,3,0.15,3084.94,518.7
795,134,19,2023-07-18,3,0.19,2789.2,674.72
796,9,38,2022-05-02,1,0.28,152.75,30.29
797,23,8,2022-09-12,2,0.28,341.02,59.82
798,119,21,2024-12-10,1,0.06,988.63,70.31
799,128,70,2022-02-09,1,0.09,992.03,199.47
800,139,67,2024-03-31,5,0.26,1770.26,185.44
801,86,57,2023-12-29,3,0.17,2038.31,472.36
802,111,39,2022-04-30,1,0.11,1211.55,347.03
803,114,66,2022-07-05,2,0.15,3039.63,474.09
804,90,71,2024-06-17,1,0.07,1318.47,137.06
805,9,12,2022-05-29,5,0.28,4355.21,564.4
806,109,79,2022-12-12,1,0.29,1273.34,186.63
807,58,11,2022-10-31,1,0.28,485.09,62.83
808,98,33,2024-06-28,3,0.14,1453.37,114.69
809,186,22,2022-05-25,1,0.04,454.45,74.18
810,135,83,2023-05-10,2,0.05,2223.68,470.37
811,25,89,2023-09-25,5,0.28,6619.32,855.08
812,138,81,2024-12-26,3,0.23,846.08,63.71
813,53,62,2023-05-23,1,0.12,770.37,58.93
814,153,47,2023-04-23,1,0.22,872.78,233.45
815,119,13,2024-02-11,3,0.15,2994.67,712.68
816,110,41,2024-05-12,3,0.05,3759.24,574.32
817,100,45,2023-03-18,5,0.16,8058.46,1962.16
818,40,34,2022-07-19,4,0.17,539.63,53.12
819,149,52,2024-07-13,4,0.18,6211.07,625.6
820,120,76,2023-09-14,1,0.19,211.95,63.57
821,31,65,2024-12-04,5,0.17,1349.54,299.21
822,61,95,2022-10-01,2,0.09,858.4,78.94
823,115,66,2024-12-30,3,0.15,4559.45,1325.52
824,183,32,2024-01-21,1,0.14,1662.09,464.55
825,66,93,2024-12-24,5,0.08,1993.13,366.7
826,197,38,2023-05-17,3,0.12,560.08,124.78
827,129,68,2023-05-24,2,0.09,2029.26,254.13
828,89,68,2022-01-30,5,0.09,5073.16,1406.2
829,37,87,2022-08-13,4,0.25,2801.97,792.63
830,44,92,2022-05-18,5,0.15,224.95,49.08
831,89,38,2024-11-27,4,0.28,610.99,142.24
832,184,29,2024-11-27,2,0.08,2496.29,639.97
833,193,32,2024-02-14,5,0.2,7730.64,626.61
834,55,76,2022-06-05,4,0.19,847.81,182.55
835,142,18,2022-07-22,3,0.07,3443.28,286.92
836,7,75,2024-05-30,2,0.09,2651.18,192.2
837,109,48,2023-06-18,5,0.07,2674.26,309.17
838,119,59,2024-08-14,3,0.2,3185.9,506.31
839,17,66,2024-02-01,3,0.16,4505.81,1130.64
840,34,75,2022-03-02,1,0.01,1442.12,398.76
841,96,84,2024-11-09,4,0.12,1561.54,349.32
842,50,90,2022-12-08,4,0.11,6025.26,1120.12
843,127,69,2022-08-21,4,0.23,3842.36,911.36
844,191,86,2022-07-31,5,0.18,4376.18,1185.04
845,139,24,2023-10-01,3,0.03,5108.3,272.82
846,25,37,2024-08-24,2,0.21,2000.04,104.25
847,74,12,2023-05-22,2,0.27,1766.28,115.21
848,28,57,2022-01-31,1,0.15,695.81,97.37
849,118,48,2023-07-31,4,0.25,1725.33,279.63
850,157,80,2022-06-23,3,0.04,3329.02,394.64
851,151,92,2022-04-28,5,0.04,254.06,21.34
852,38,16,2024-03-22,3,0.06,4697.27,1308.42
853,101,43,2024-07-07,4,0.0,7931.28,1964.14
854,107,28,2024-11-19,4,0.26,2916.84,277.98
855,107,5,2024-03-28,1,0.2,829.66,167.48
856,73,40,2023-12-03,3,0.04,1755.48,208.88
857,101,7,2023-08-02,3,0.04,5488.01,686.38
858,155,82,2022-01-22,2,0.02,1403.14,310.35
859,69,13,2022-07-04,3,0.18,2888.97,465.9
860,23,29,2023-08-14,3,0.29,2889.73,522.36
861,84,97,2023-11-12,4,0.14,4708.05,1327.49
862,116,57,2024-08-07,5,0.15,3479.05,751.85
863,111,78,2024-03-03,4,0.02,3239.06,228.32
864,156,28,2023-08-21,5,0.05,4680.74,1329.22
865,16,93,2023-08-21,5,0.08,1993.13,436.38
866,137,76,2024-09-19,4,0.24,795.48,41.29
867,168,9,2024-09-28,3,0.05,367.28,104.93
868,70,88,2024-10-17,1,0.27,847.3,86.7
869,1,42,2022-11-13,5,0.23,3774.85,1108.87
870,193,65,2022-07-16,3,0.27,712.17,82.84
871,174,62,2024-03-21,2,0.25,1313.13,75.12
872,35,44,2022-12-28,4,0.23,3758.96,635.08
873,60,44,2024-08-22,2,0.06,2294.43,519.99
874,135,13,2022-06-27,2,0.05,2231.32,500.87
875,142,29,2022-06-30,4,0.14,4666.98,431.6
876,124,64,2023-05-21,1,0.06,589.62,101.31
877,74,98,2022-09-22,4,0.1,3636.11,911.98
878,197,24,2022-02-28,3,0.08,4844.99,960.74
879,174,31,2023-06-30,4,0.01,5276.11,1464.68
880,142,35,2024-09-16,3,0.16,2693.0,361.01
881,35,13,2024-02-23,4,0.02,4603.57,1341.49
882,23,91,2023-03-07,3,0.29,962.1,201.23
883,41,76,2024-04-29,3,0.2,628.01,141.73
884,173,25,2022-08-30,1,0.07,476.31,67.48
885,129,82,2023-12-11,4,0.02,2806.29,489.99
886,76,77,2023-06-07,5,0.3,4870.95,1163.96
887,119,86,2023-01-07,3,0.26,2369.54,551.85
888,1,52,2023-03-16,5,0.12,8331.93,736.31
889,126,10,2022-03-19,2,0.24,110.46,28.78
890,26,98,2022-04-17,5,0.14,4343.13,930.36
891,31,27,2023-10-27,1,0.08,491.79,136.25
892,129,47,2022-05-29,3,0.03,3256.14,940.01
893,8,26,2022-04-03,3,0.22,4191.71,653.14
894,123,30,2023-03-10,2,0.07,2606.99,695.14
895,187,49,2022-01-19,1,0.11,831.52,46.51
896,48,2,2023-08-24,5,0.29,1853.46,226.37
897,125,10,2024-07-18,4,0.2,232.54,40.04
898,120,4,2023-11-14,4,0.22,5512.35,1577.9
899,4,2,2022-03-22,4,0.14,1796.02,473.11
900,34,29,2022-05-10,1,0.02,1329.55,350.22
901,53,61,2022-11-23,4,0.1,2726.14,545.49
902,142,9,2024-03-22,1,0.15,109.54,28.13
903,166,73,2022-05-22,3,0.27,2583.17,304.03
904,52,71,2022-02-05,5,0.27,5174.64,1322.81
905,82,67,2024-04-22,3,0.13,1248.75,361.28
906,187,53,2023-06-15,2,0.17,506.91,42.94
907,160,37,2022-04-14,4,0.13,4405.16,227.58
908,76,73,2024-05-30,1,0.07,1096.96,89.02
909,193,50,2022-05-27,3,0.01,1842.02,369.88
910,24,3,2023-12-06,4,0.27,4385.75,520.05
911,107,38,2023-11-25,2,0.23,326.71,88.52
912,13,80,2023-10-01,1,0.14,994.08,244.93
913,21,67,2023-05-11,3,0.11,1277.46,178.25
914,96,3,2024-07-13,3,0.1,4055.32,505.59
915,60,22,2023-11-30,2,0.19,766.89,148.73
916,21,48,2024-08-17,5,0.2,2300.44,136.61
917,101,16,2024-01-12,3,0.01,4947.13,836.09
918,24,53,2024-09-05,2,0.26,451.95,60.58
919,101,13,2024-09-03,4,0.11,4180.79,396.41
920,73,58,2022-10-14,5,0.28,1306.15,235.7
921,50,68,2022-07-27,2,0.23,1717.07,122.82
922,48,77,2024-12-16,1,0.04,1336.03,383.06
923,188,82,2022-07-30,1,0.1,644.3,117.2
924,19,62,2023-09-17,5,0.18,3589.22,421.78
925,102,60,2022-01-15,4,0.26,2779.74,591.47
926,1,18,2022-09-21,3,0.11,3295.18,857.45
927,121,96,2022-12-20,1,0.0,173.54,49.18
928,115,65,2023-12-15,5,0.29,1154.42,73.75
929,26,24,2023-05-23,5,0.17,7285.03,916.18
930,199,71,2023-01-17,4,0.11,5047.05,873.42
931,111,17,2023-08-09,4,0.19,5181.15,1035.19
932,95,15,2024-06-29,3,0.24,1866.48,164.03
933,52,9,2024-11-26,2,0.15,219.08,58.14
934,54,77,2022-11-18,1,0.19,1127.28,269.13
935,140,38,2023-10-25,5,0.01,1050.14,243.44
936,128,19,2022-10-20,3,0.05,3271.29,893.29
937,62,74,2024-12-13,1,0.17,1112.07,137.69
938,139,85,2022-12-03,2,0.23,1433.42,236.37
939,184,32,2022-07-09,2,0.03,3749.36,234.77
940,96,21,2024-03-01,1,0.22,820.35,184.43
941,132,18,2024-03-17,5,0.17,5121.72,1509.83
942,40,28,2023-01-29,1,0.21,778.48,150.85
943,121,12,2022-01-27,3,0.06,3411.58,519.32
944,163,62,2022-02-22,3,0.18,2153.53,602.72
945,125,100,2023-08-03,5,0.07,7298.92,972.4
946,134,47,2022-10-12,4,0.11,3983.46,570.8
947,19,61,2022-03-14,2,0.17,1257.05,374.24
948,56,82,2024-02-09,2,0.05,1360.19,147.94
949,10,75,2022-09-26,2,0.07,2709.44,188.45
950,114,30,2022-08-16,2,0.15,2382.74,545.11
951,153,36,2022-12-08,3,0.04,831.51,119.84
952,20,34,2022-11-13,5,0.14,698.92,201.46
953,79,1,2023-11-19,5,0.14,472.14,98.2
954,150,76,2023-03-22,4,0.28,753.61,45.07
955,45,14,2024-08-25,1,0.16,285.28,27.06
956,74,38,2024-03-21,3,0.24,483.7,112.7
957,117,20,2023-09-14,3,0.28,2992.18,613.06
958,41,25,2023-06-16,4,0.07,1905.24,148.56
959,106,58,2022-10-16,4,0.29,1030.41,275.3
960,75,6,2023-06-11,4,0.14,132.06,10.92
961,187,11,2022-08-03,3,0.23,1556.32,420.36
962,143,41,2022-06-23,3,0.03,3838.38,1000.57
963,107,30,2024-12-06,5,0.06,6587.57,460.42
964,182,46,2022-12-15,2,0.3,1979.99,185.8
965,50,76,2023-05-12,1,0.17,217.19,62.01
966,13,56,2023-08-03,4,0.19,5880.79,862.7
967,151,32,2023-05-24,1,0.06,1816.7,200.62
968,110,44,2023-10-11,5,0.18,5003.8,995.88
969,132,47,2024-11-23,5,0.29,3972.27,719.61
970,142,73,2024-09-09,4,0.01,4670.94,303.74
971,87,54,2023-10-02,3,0.26,4373.16,462.89
972,25,58,2024-12-25,5,0.27,1324.29,106.83
973,90,67,2023-11-28,4,0.25,1435.35,155.1
974,174,71,2022-11-30,4,0.15,4820.21,1175.51
975,144,49,2022-10-17,4,0.09,3400.82,903.33
976,135,7,2023-12-21,3,0.27,4173.18,522.28
977,91,58,2023-08-20,1,0.13,315.65,19.75
978,77,68,2024-10-19,2,0.11,1984.66,329.69
979,164,76,2023-03-01,5,0.09,1190.6,246.14
980,105,70,2022-08-27,1,0.18,893.91,82.49
981,70,52,2022-05-05,5,0.19,7669.16,1952.19
982,24,19,2024-01-31,5,0.29,4074.76,956.91
983,109,67,2023-07-05,5,0.18,1961.65,259.72
984,131,22,2022-05-20,4,0.16,1590.59,279.56
985,12,91,2022-07-27,4,0.03,1752.56,211.2
986,199,99,2024-07-01,1,0.05,823.81,229.63
987,116,89,2024-07-28,1,0.21,1452.57,244.9
988,88,63,2024-05-28,5,0.16,4694.68,675.74
989,185,54,2022-11-12,5,0.2,7879.56,1320.34
990,120,68,2024-09-27,5,0.13,4850.16,375.26
991,21,85,2024-07-23,4,0.16,3127.45,290.68
992,106,15,2023-04-22,3,0.23,1891.04,509.58
993,26,19,2023-12-13,3,0.04,3305.72,714.97
994,67,69,2022-06-01,1,0.08,1147.72,199.31
995,78,81,2023-03-03,3,0.26,813.12,166.83
996,94,22,2024-08-21,5,0.06,2224.93,593.43
997,83,65,2022-05-22,3,0.08,897.52,58.88
998,120,48,2024-07-13,2,0.25,862.66,198.94
999,10,13,2022-06-14,2,0.13,2043.42,532.34
1000,82,17,2023-02-11,5,0.03,7755.73,1252.61
